ticker,market,sector,sub_sector,market_cap,is_etf
BAIDFIN.NS,NSE,Others,Diversified,Small Cap,False
BAJAJ-AUTO.BO,BSE,Automobile,Automobile,Small Cap,False
BAJAJ-AUTO.NS,NSE,Automobile,Automobile,Large Cap,False
BAJAJCON.BO,BSE,Others,Diversified,Small Cap,False
BAJAJCON.NS,NSE,Others,Diversified,Small Cap,False
BAJAJELEC.BO,BSE,Others,Diversified,Small Cap,False
BAJAJELEC.NS,NSE,Others,Diversified,Small Cap,False
BAJAJFINSV.BO,BSE,Financial Services,Financial Services,Large Cap,False
BAJAJFINSV.NS,NSE,Financial Services,Financial Services,Large Cap,False
BAJAJHCARE.BO,BSE,Others,Diversified,Small Cap,False
BAJAJHCARE.NS,NSE,Others,Diversified,Small Cap,False
BAJAJHFL.BO,BSE,Others,Diversified,Small Cap,False
BAJAJHFL.NS,NSE,Others,Diversified,Small Cap,False
BAJAJHIND.BO,BSE,Others,Diversified,Small Cap,False
BAJAJHIND.NS,NSE,Others,Diversified,Small Cap,False
BAJAJHLDNG.BO,BSE,Others,Diversified,Small Cap,False
BAJAJHLDNG.NS,NSE,Others,Diversified,Small Cap,False
BAJAJINDEF.BO,BSE,Others,Diversified,Small Cap,False
BAJAJINDEF.NS,NSE,Others,Diversified,Small Cap,False
BAJEL.BO,BSE,Others,Diversified,Small Cap,False
BAJEL.NS,NSE,Others,Diversified,Small Cap,False
BAJFINANCE.BO,BSE,Financial Services,Financial Services,Large Cap,False
BAJFINANCE.NS,NSE,Financial Services,Financial Services,Large Cap,False
BALAJEE.BO,BSE,Others,Diversified,Small Cap,False
BALAJEE.NS,NSE,Others,Diversified,Small Cap,False
BALAJITELE.BO,BSE,Media & Entertainment,Media & Entertainment,Small Cap,False
BALAJITELE.NS,NSE,Media & Entertainment,Media & Entertainment,Small Cap,False
BALAMINES.BO,BSE,Others,Diversified,Small Cap,False
BALAMINES.NS,NSE,Others,Diversified,Small Cap,False
BALAXI.BO,BSE,Others,Diversified,Small Cap,False
BALAXI.NS,NSE,Others,Diversified,Small Cap,False
BALKRISHNA.BO,BSE,Others,Diversified,Small Cap,False
BALKRISHNA.NS,NSE,Others,Diversified,Small Cap,False
BALKRISIND.BO,BSE,Automobile,Automobile,Small Cap,False
BALKRISIND.NS,NSE,Automobile,Automobile,Small Cap,False
BALMLAWRIE.BO,BSE,Others,Diversified,Small Cap,False
BALMLAWRIE.NS,NSE,Others,Diversified,Small Cap,False
BALPHARMA.BO,BSE,Others,Diversified,Small Cap,False
BALPHARMA.NS,NSE,Others,Diversified,Small Cap,False
BALRAMCHIN.BO,BSE,Others,Diversified,Small Cap,False
BALRAMCHIN.NS,NSE,Others,Diversified,Small Cap,False
BALUFORGE.BO,BSE,Others,Diversified,Small Cap,False
BALUFORGE.NS,NSE,Others,Diversified,Small Cap,False
BANARBEADS.BO,BSE,Others,Diversified,Small Cap,False
BANARBEADS.NS,NSE,Others,Diversified,Small Cap,False
BANARISUG.BO,BSE,Others,Diversified,Small Cap,False
BANARISUG.NS,NSE,Others,Diversified,Small Cap,False
BANCOINDIA.BO,BSE,Others,Diversified,Small Cap,False
BANCOINDIA.NS,NSE,Others,Diversified,Small Cap,False
BANDHANBNK.BO,BSE,Financial Services,Financial Services,Small Cap,False
BANDHANBNK.NS,NSE,Financial Services,Financial Services,Mid Cap,False
BANG.BO,BSE,Others,Diversified,Small Cap,False
BANG.NS,NSE,Others,Diversified,Small Cap,False
BANKA.BO,BSE,Others,Diversified,Small Cap,False
BANKA.NS,NSE,Others,Diversified,Small Cap,False
BANKBARODA.BO,BSE,Financial Services,Financial Services,Small Cap,False
BANKBARODA.NS,NSE,Financial Services,Financial Services,Small Cap,False
BANKBEES.NS,NSE,ETF,Sector ETF,Large Cap,True
BANKINDIA.BO,BSE,Others,Diversified,Small Cap,False
BANKINDIA.NS,NSE,Others,Diversified,Small Cap,False
BANSALWIRE.BO,BSE,Others,Diversified,Small Cap,False
BANSALWIRE.NS,NSE,Others,Diversified,Small Cap,False
BANSWRAS.BO,BSE,Others,Diversified,Small Cap,False
BANSWRAS.NS,NSE,Others,Diversified,Small Cap,False
BASF.BO,BSE,Others,Diversified,Small Cap,False
BASF.NS,NSE,Others,Diversified,Small Cap,False
BASML.BO,BSE,Others,Diversified,Small Cap,False
BASML.NS,NSE,Others,Diversified,Small Cap,False
BATAINDIA.BO,BSE,Others,Diversified,Small Cap,False
BATAINDIA.NS,NSE,Others,Diversified,Small Cap,False
BAYERCROP.BO,BSE,Consumer Goods,Consumer Goods,Small Cap,False
BAYERCROP.NS,NSE,Consumer Goods,Consumer Goods,Small Cap,False
BBL.BO,BSE,Others,Diversified,Small Cap,False
BBL.NS,NSE,Others,Diversified,Small Cap,False
BBOX.BO,BSE,Others,Diversified,Small Cap,False
BBOX.NS,NSE,Others,Diversified,Small Cap,False
BBTC.BO,BSE,Others,Diversified,Small Cap,False
BBTC.NS,NSE,Others,Diversified,Small Cap,False
BBTCL.BO,BSE,Others,Diversified,Small Cap,False
BBTCL.NS,NSE,Others,Diversified,Small Cap,False
BCG.BO,BSE,Others,Diversified,Small Cap,False
BCG.NS,NSE,Others,Diversified,Small Cap,False
BCLIND.BO,BSE,Others,Diversified,Small Cap,False
BCLIND.NS,NSE,Others,Diversified,Small Cap,False
BCONCEPTS.BO,BSE,Others,Diversified,Small Cap,False
BCONCEPTS.NS,NSE,Others,Diversified,Small Cap,False
BDL.BO,BSE,Others,Diversified,Small Cap,False
BDL.NS,NSE,Others,Diversified,Small Cap,False
BEARDSELL.BO,BSE,Others,Diversified,Small Cap,False
BEARDSELL.NS,NSE,Others,Diversified,Small Cap,False
BECTORFOOD.BO,BSE,Others,Diversified,Small Cap,False
BECTORFOOD.NS,NSE,Others,Diversified,Small Cap,False
BEDMUTHA.BO,BSE,Others,Diversified,Small Cap,False
BEDMUTHA.NS,NSE,Others,Diversified,Small Cap,False
BEL.BO,BSE,Others,Diversified,Small Cap,False
BEL.NS,NSE,Others,Diversified,Mid Cap,False
BELLACASA.BO,BSE,Others,Diversified,Small Cap,False
BELLACASA.NS,NSE,Others,Diversified,Small Cap,False
BELRISE.BO,BSE,Others,Diversified,Small Cap,False
BELRISE.NS,NSE,Others,Diversified,Small Cap,False
BEML.BO,BSE,Others,Diversified,Small Cap,False
BEML.NS,NSE,Others,Diversified,Small Cap,False
BEPL.BO,BSE,Others,Diversified,Small Cap,False
BEPL.NS,NSE,Others,Diversified,Small Cap,False
BERGEPAINT.BO,BSE,Others,Diversified,Small Cap,False
BERGEPAINT.NS,NSE,Others,Diversified,Mid Cap,False
BESTAGRO.BO,BSE,Others,Diversified,Small Cap,False
BESTAGRO.NS,NSE,Others,Diversified,Small Cap,False
BETA.BO,BSE,Others,Diversified,Small Cap,False
BETA.NS,NSE,Others,Diversified,Small Cap,False
BFINVEST.BO,BSE,Others,Diversified,Small Cap,False
BFINVEST.NS,NSE,Others,Diversified,Small Cap,False
BFUTILITIE.BO,BSE,Others,Diversified,Small Cap,False
BFUTILITIE.NS,NSE,Others,Diversified,Small Cap,False
BGRENERGY.BO,BSE,Others,Diversified,Small Cap,False
BGRENERGY.NS,NSE,Others,Diversified,Small Cap,False
BHAGCHEM.BO,BSE,Others,Diversified,Small Cap,False
BHAGCHEM.NS,NSE,Others,Diversified,Small Cap,False
BHAGERIA.BO,BSE,Others,Diversified,Small Cap,False
BHAGERIA.NS,NSE,Others,Diversified,Small Cap,False
BHAGYANGR.BO,BSE,Others,Diversified,Small Cap,False
BHAGYANGR.NS,NSE,Others,Diversified,Small Cap,False
BHANDARI.BO,BSE,Others,Diversified,Small Cap,False
BHANDARI.NS,NSE,Others,Diversified,Small Cap,False
BHARATFORG.BO,BSE,Others,Diversified,Small Cap,False
BHARATFORG.NS,NSE,Others,Diversified,Small Cap,False
BHARATGEAR.BO,BSE,Others,Diversified,Small Cap,False
BHARATGEAR.NS,NSE,Others,Diversified,Small Cap,False
BHARATRAS.BO,BSE,Others,Diversified,Small Cap,False
BHARATRAS.NS,NSE,Others,Diversified,Small Cap,False
BHARATSE.BO,BSE,Others,Diversified,Small Cap,False
BHARATSE.NS,NSE,Others,Diversified,Small Cap,False
BHARATWIRE.BO,BSE,Others,Diversified,Small Cap,False
BHARATWIRE.NS,NSE,Others,Diversified,Small Cap,False
BHARTIARTL.BO,BSE,Telecommunications,Telecommunications,Large Cap,False
BHARTIARTL.NS,NSE,Telecommunications,Telecommunications,Large Cap,False
BHARTIHEXA.BO,BSE,Others,Diversified,Small Cap,False
BHARTIHEXA.NS,NSE,Others,Diversified,Small Cap,False
BHEL.BO,BSE,Others,Diversified,Small Cap,False
BHEL.NS,NSE,Others,Diversified,Small Cap,False
BIGBLOC.BO,BSE,Others,Diversified,Small Cap,False
BIGBLOC.NS,NSE,Others,Diversified,Small Cap,False
BIKAJI.BO,BSE,Others,Diversified,Small Cap,False
BIKAJI.NS,NSE,Others,Diversified,Small Cap,False
BIL.BO,BSE,Others,Diversified,Small Cap,False
BIL.NS,NSE,Others,Diversified,Small Cap,False
BILVYAPAR.BO,BSE,Others,Diversified,Small Cap,False
BILVYAPAR.NS,NSE,Others,Diversified,Small Cap,False
BIOCON.BO,BSE,Healthcare,Healthcare,Small Cap,False
BIOCON.NS,NSE,Healthcare,Healthcare,Small Cap,False
BIOFILCHEM.BO,BSE,Others,Diversified,Small Cap,False
BIOFILCHEM.NS,NSE,Others,Diversified,Small Cap,False
BIRLACABLE.BO,BSE,Others,Diversified,Small Cap,False
BIRLACABLE.NS,NSE,Others,Diversified,Small Cap,False
BIRLACORPN.BO,BSE,Others,Diversified,Small Cap,False
BIRLACORPN.NS,NSE,Others,Diversified,Small Cap,False
BIRLAMONEY.BO,BSE,Others,Diversified,Small Cap,False
BIRLAMONEY.NS,NSE,Others,Diversified,Small Cap,False
BIRLANU.BO,BSE,Others,Diversified,Small Cap,False
BIRLANU.NS,NSE,Others,Diversified,Small Cap,False
BLACKBUCK.BO,BSE,Others,Diversified,Small Cap,False
BLACKBUCK.NS,NSE,Others,Diversified,Small Cap,False
BLAL.BO,BSE,Others,Diversified,Small Cap,False
BLAL.NS,NSE,Others,Diversified,Small Cap,False
BLBLIMITED.BO,BSE,Others,Diversified,Small Cap,False
BLBLIMITED.NS,NSE,Others,Diversified,Small Cap,False
BLISSGVS.BO,BSE,Others,Diversified,Small Cap,False
BLISSGVS.NS,NSE,Others,Diversified,Small Cap,False
BLKASHYAP.BO,BSE,Others,Diversified,Small Cap,False
BLKASHYAP.NS,NSE,Others,Diversified,Small Cap,False
BLS.BO,BSE,Others,Diversified,Small Cap,False
BLS.NS,NSE,Others,Diversified,Small Cap,False
BLSE.BO,BSE,Others,Diversified,Small Cap,False
BLSE.NS,NSE,Others,Diversified,Small Cap,False
BLUECOAST.BO,BSE,Others,Diversified,Small Cap,False
BLUECOAST.NS,NSE,Others,Diversified,Small Cap,False
BLUEDART.BO,BSE,Others,Diversified,Small Cap,False
BLUEDART.NS,NSE,Others,Diversified,Small Cap,False
BLUEJET.BO,BSE,Others,Diversified,Small Cap,False
BLUEJET.NS,NSE,Others,Diversified,Small Cap,False
BLUESTARCO.BO,BSE,Others,Diversified,Small Cap,False
BLUESTARCO.NS,NSE,Others,Diversified,Small Cap,False
BLUESTONE.BO,BSE,Others,Diversified,Small Cap,False
BLUESTONE.NS,NSE,Others,Diversified,Small Cap,False
BLUSPRING.BO,BSE,Others,Diversified,Small Cap,False
BLUSPRING.NS,NSE,Others,Diversified,Small Cap,False
BMWVENTLTD.BO,BSE,Others,Diversified,Small Cap,False
BMWVENTLTD.NS,NSE,Others,Diversified,Small Cap,False
BODALCHEM.BO,BSE,Others,Diversified,Small Cap,False
BODALCHEM.NS,NSE,Others,Diversified,Small Cap,False
BOHRAIND.BO,BSE,Others,Diversified,Small Cap,False
BOHRAIND.NS,NSE,Others,Diversified,Small Cap,False
BOMDYEING.BO,BSE,Others,Diversified,Small Cap,False
BOMDYEING.NS,NSE,Others,Diversified,Small Cap,False
BORANA.BO,BSE,Others,Diversified,Small Cap,False
BORANA.NS,NSE,Others,Diversified,Small Cap,False
BOROLTD.BO,BSE,Others,Diversified,Small Cap,False
BOROLTD.NS,NSE,Others,Diversified,Small Cap,False
BORORENEW.BO,BSE,Others,Diversified,Small Cap,False
BORORENEW.NS,NSE,Others,Diversified,Small Cap,False
BOROSCI.BO,BSE,Others,Diversified,Small Cap,False
BOROSCI.NS,NSE,Others,Diversified,Small Cap,False
BOSCH-HCIL.BO,BSE,Others,Diversified,Small Cap,False
BOSCH-HCIL.NS,NSE,Others,Diversified,Small Cap,False
BOSCHLTD.BO,BSE,Automobile,Automobile,Small Cap,False
BOSCHLTD.NS,NSE,Automobile,Automobile,Mid Cap,False
BPCL.BO,BSE,Oil & Gas,Oil & Gas,Large Cap,False
BPCL.NS,NSE,Oil & Gas,Oil & Gas,Large Cap,False
BPL.BO,BSE,Others,Diversified,Small Cap,False
BPL.NS,NSE,Others,Diversified,Small Cap,False
BRIGADE.BO,BSE,Real Estate,Real Estate,Small Cap,False
BRIGADE.NS,NSE,Real Estate,Real Estate,Small Cap,False
BRIGHOTEL.BO,BSE,Others,Diversified,Small Cap,False
BRIGHOTEL.NS,NSE,Others,Diversified,Small Cap,False
BRITANNIA.BO,BSE,Consumer Goods,Consumer Goods,Large Cap,False
BRITANNIA.NS,NSE,Consumer Goods,Consumer Goods,Large Cap,False
BRNL.BO,BSE,Others,Diversified,Small Cap,False
BRNL.NS,NSE,Others,Diversified,Small Cap,False
BROOKS.BO,BSE,Others,Diversified,Small Cap,False
BROOKS.NS,NSE,Others,Diversified,Small Cap,False
BSE.BO,BSE,Others,Diversified,Small Cap,False
BSE.NS,NSE,Others,Diversified,Small Cap,False
BSHSL.BO,BSE,Others,Diversified,Small Cap,False
BSHSL.NS,NSE,Others,Diversified,Small Cap,False
BSL.BO,BSE,Others,Diversified,Small Cap,False
BSL.NS,NSE,Others,Diversified,Small Cap,False
BSOFT.BO,BSE,Others,Diversified,Small Cap,False
BSOFT.NS,NSE,Others,Diversified,Small Cap,False
BTML.BO,BSE,Others,Diversified,Small Cap,False
BTML.NS,NSE,Others,Diversified,Small Cap,False
BUILDPRO.BO,BSE,Others,Diversified,Small Cap,False
BUILDPRO.NS,NSE,Others,Diversified,Small Cap,False
BUTTERFLY.BO,BSE,Others,Diversified,Small Cap,False
BUTTERFLY.NS,NSE,Others,Diversified,Small Cap,False
BVCL.BO,BSE,Others,Diversified,Small Cap,False
BVCL.NS,NSE,Others,Diversified,Small Cap,False
BYKE.BO,BSE,Others,Diversified,Small Cap,False
BYKE.NS,NSE,Others,Diversified,Small Cap,False
CALSOFT.BO,BSE,Others,Diversified,Small Cap,False
CALSOFT.NS,NSE,Others,Diversified,Small Cap,False
CAMLINFINE.BO,BSE,Others,Diversified,Small Cap,False
CAMLINFINE.NS,NSE,Others,Diversified,Small Cap,False
CAMPUS.BO,BSE,Others,Diversified,Small Cap,False
CAMPUS.NS,NSE,Others,Diversified,Small Cap,False
CAMS.BO,BSE,Others,Diversified,Small Cap,False
CAMS.NS,NSE,Others,Diversified,Small Cap,False
CANBK.BO,BSE,Financial Services,Financial Services,Small Cap,False
CANBK.NS,NSE,Financial Services,Financial Services,Mid Cap,False
CANFINHOME.BO,BSE,Others,Diversified,Small Cap,False
CANFINHOME.NS,NSE,Others,Diversified,Small Cap,False
CANHLIFE.BO,BSE,Others,Diversified,Small Cap,False
CANHLIFE.NS,NSE,Others,Diversified,Small Cap,False
CANTABIL.BO,BSE,Others,Diversified,Small Cap,False
CANTABIL.NS,NSE,Others,Diversified,Small Cap,False
CAPACITE.BO,BSE,Others,Diversified,Small Cap,False
CAPACITE.NS,NSE,Others,Diversified,Small Cap,False
CAPILLARY.BO,BSE,Others,Diversified,Small Cap,False
CAPILLARY.NS,NSE,Others,Diversified,Small Cap,False
CAPITALSFB.BO,BSE,Others,Diversified,Small Cap,False
CAPITALSFB.NS,NSE,Others,Diversified,Small Cap,False
CAPLIPOINT.BO,BSE,Others,Diversified,Small Cap,False
CAPLIPOINT.NS,NSE,Others,Diversified,Small Cap,False
CAPTRUST.BO,BSE,Others,Diversified,Small Cap,False
CAPTRUST.NS,NSE,Others,Diversified,Small Cap,False
CARBORUNIV.BO,BSE,Others,Diversified,Small Cap,False
CARBORUNIV.NS,NSE,Others,Diversified,Small Cap,False
CARERATING.BO,BSE,Others,Diversified,Small Cap,False
CARERATING.NS,NSE,Others,Diversified,Small Cap,False
CARRARO.BO,BSE,Others,Diversified,Small Cap,False
CARRARO.NS,NSE,Others,Diversified,Small Cap,False
CARTRADE.BO,BSE,Others,Diversified,Small Cap,False
CARTRADE.NS,NSE,Others,Diversified,Small Cap,False
CARYSIL.BO,BSE,Others,Diversified,Small Cap,False
CARYSIL.NS,NSE,Others,Diversified,Small Cap,False
CASTROLIND.BO,BSE,Others,Diversified,Small Cap,False
CASTROLIND.NS,NSE,Others,Diversified,Small Cap,False
CCCL.BO,BSE,Others,Diversified,Small Cap,False
CCCL.NS,NSE,Others,Diversified,Small Cap,False
CCHHL.BO,BSE,Others,Diversified,Small Cap,False
CCHHL.NS,NSE,Others,Diversified,Small Cap,False
CCL.BO,BSE,Others,Diversified,Small Cap,False
CCL.NS,NSE,Others,Diversified,Small Cap,False
CDSL.BO,BSE,Others,Diversified,Small Cap,False
CDSL.NS,NSE,Others,Diversified,Small Cap,False
CEATLTD.BO,BSE,Others,Diversified,Small Cap,False
CEATLTD.NS,NSE,Others,Diversified,Small Cap,False
CEIGALL.BO,BSE,Others,Diversified,Small Cap,False
CEIGALL.NS,NSE,Others,Diversified,Small Cap,False
CELEBRITY.BO,BSE,Others,Diversified,Small Cap,False
CELEBRITY.NS,NSE,Others,Diversified,Small Cap,False
CELLO.BO,BSE,Others,Diversified,Small Cap,False
CELLO.NS,NSE,Others,Diversified,Small Cap,False
CEMPRO.BO,BSE,Others,Diversified,Small Cap,False
CEMPRO.NS,NSE,Others,Diversified,Small Cap,False
CENTENKA.BO,BSE,Others,Diversified,Small Cap,False
CENTENKA.NS,NSE,Others,Diversified,Small Cap,False
CENTEXT.BO,BSE,Others,Diversified,Small Cap,False
CENTEXT.NS,NSE,Others,Diversified,Small Cap,False
CENTRALBK.BO,BSE,Financial Services,Financial Services,Small Cap,False
CENTRALBK.NS,NSE,Financial Services,Financial Services,Small Cap,False
CENTRUM.BO,BSE,Others,Diversified,Small Cap,False
CENTRUM.NS,NSE,Others,Diversified,Small Cap,False
CENTUM.BO,BSE,Others,Diversified,Small Cap,False
CENTUM.NS,NSE,Others,Diversified,Small Cap,False
CENTURYPLY.BO,BSE,Others,Diversified,Small Cap,False
CENTURYPLY.NS,NSE,Others,Diversified,Small Cap,False
CERA.BO,BSE,Others,Diversified,Small Cap,False
CERA.NS,NSE,Others,Diversified,Small Cap,False
CEREBRAINT.BO,BSE,Others,Diversified,Small Cap,False
CEREBRAINT.NS,NSE,Others,Diversified,Small Cap,False
CESC.BO,BSE,Power,Power,Small Cap,False
CESC.NS,NSE,Power,Power,Small Cap,False
CEWATER.BO,BSE,Others,Diversified,Small Cap,False
CEWATER.NS,NSE,Others,Diversified,Small Cap,False
CGCL.BO,BSE,Others,Diversified,Small Cap,False
CGCL.NS,NSE,Others,Diversified,Small Cap,False
CGPOWER.BO,BSE,Others,Diversified,Small Cap,False
CGPOWER.NS,NSE,Others,Diversified,Small Cap,False
CHALET.BO,BSE,Others,Diversified,Small Cap,False
CHALET.NS,NSE,Others,Diversified,Small Cap,False
CHAMBLFERT.BO,BSE,Others,Diversified,Small Cap,False
CHAMBLFERT.NS,NSE,Others,Diversified,Small Cap,False
CHEMBOND.BO,BSE,Others,Diversified,Small Cap,False
CHEMBOND.NS,NSE,Others,Diversified,Small Cap,False
CHEMBONDCH.BO,BSE,Others,Diversified,Small Cap,False
CHEMBONDCH.NS,NSE,Others,Diversified,Small Cap,False
CHEMCON.BO,BSE,Others,Diversified,Small Cap,False
CHEMCON.NS,NSE,Others,Diversified,Small Cap,False
CHEMFAB.BO,BSE,Others,Diversified,Small Cap,False
CHEMFAB.NS,NSE,Others,Diversified,Small Cap,False
CHEMPLASTS.BO,BSE,Others,Diversified,Small Cap,False
CHEMPLASTS.NS,NSE,Others,Diversified,Small Cap,False
CHENNPETRO.BO,BSE,Others,Diversified,Small Cap,False
CHENNPETRO.NS,NSE,Others,Diversified,Small Cap,False
CHEVIOT.BO,BSE,Others,Diversified,Small Cap,False
CHEVIOT.NS,NSE,Others,Diversified,Small Cap,False
CHOICEIN.BO,BSE,Others,Diversified,Small Cap,False
CHOICEIN.NS,NSE,Others,Diversified,Small Cap,False
CHOLAFIN.BO,BSE,Financial Services,Financial Services,Small Cap,False
CHOLAFIN.NS,NSE,Financial Services,Financial Services,Mid Cap,False
CHOLAHLDNG.BO,BSE,Others,Diversified,Small Cap,False
CHOLAHLDNG.NS,NSE,Others,Diversified,Small Cap,False
CIEINDIA.BO,BSE,Others,Diversified,Small Cap,False
CIEINDIA.NS,NSE,Others,Diversified,Small Cap,False
CIFL.BO,BSE,Others,Diversified,Small Cap,False
CIFL.NS,NSE,Others,Diversified,Small Cap,False
CIGNITITEC.BO,BSE,Others,Diversified,Small Cap,False
CIGNITITEC.NS,NSE,Others,Diversified,Small Cap,False
CINELINE.BO,BSE,Others,Diversified,Small Cap,False
CINELINE.NS,NSE,Others,Diversified,Small Cap,False
CINEVISTA.BO,BSE,Others,Diversified,Small Cap,False
CINEVISTA.NS,NSE,Others,Diversified,Small Cap,False
CIPLA.BO,BSE,Healthcare,Healthcare,Large Cap,False
CIPLA.NS,NSE,Healthcare,Healthcare,Large Cap,False
CLEAN.BO,BSE,Others,Diversified,Small Cap,False
CLEAN.NS,NSE,Others,Diversified,Small Cap,False
CLEDUCATE.BO,BSE,Others,Diversified,Small Cap,False
CLEDUCATE.NS,NSE,Others,Diversified,Small Cap,False
CLSEL.BO,BSE,Others,Diversified,Small Cap,False
CLSEL.NS,NSE,Others,Diversified,Small Cap,False
CMSINFO.BO,BSE,Others,Diversified,Small Cap,False
CMSINFO.NS,NSE,Others,Diversified,Small Cap,False
CNL.BO,BSE,Others,Diversified,Small Cap,False
CNL.NS,NSE,Others,Diversified,Small Cap,False
COALINDIA.BO,BSE,Metals & Mining,Metals & Mining,Large Cap,False
COALINDIA.NS,NSE,Metals & Mining,Metals & Mining,Large Cap,False
COASTCORP.BO,BSE,Others,Diversified,Small Cap,False
COASTCORP.NS,NSE,Others,Diversified,Small Cap,False
COCHINSHIP.BO,BSE,Others,Diversified,Small Cap,False
COCHINSHIP.NS,NSE,Others,Diversified,Small Cap,False
COFFEEDAY.BO,BSE,Others,Diversified,Small Cap,False
COFFEEDAY.NS,NSE,Others,Diversified,Small Cap,False
COFORGE.BO,BSE,Information Technology,Information Technology,Small Cap,False
COFORGE.NS,NSE,Information Technology,Information Technology,Small Cap,False
COHANCE.BO,BSE,Others,Diversified,Small Cap,False
COHANCE.NS,NSE,Others,Diversified,Small Cap,False
COLPAL.BO,BSE,Consumer Goods,Consumer Goods,Small Cap,False
COLPAL.NS,NSE,Consumer Goods,Consumer Goods,Mid Cap,False
COMPINFO.BO,BSE,Others,Diversified,Small Cap,False
COMPINFO.NS,NSE,Others,Diversified,Small Cap,False
COMPUSOFT.BO,BSE,Others,Diversified,Small Cap,False
COMPUSOFT.NS,NSE,Others,Diversified,Small Cap,False
COMSYN.BO,BSE,Others,Diversified,Small Cap,False
COMSYN.NS,NSE,Others,Diversified,Small Cap,False
CONCOR.BO,BSE,Infrastructure,Infrastructure,Small Cap,False
CONCOR.NS,NSE,Infrastructure,Infrastructure,Small Cap,False
CONCORDBIO.BO,BSE,Others,Diversified,Small Cap,False
CONCORDBIO.NS,NSE,Others,Diversified,Small Cap,False
CONFIPET.BO,BSE,Others,Diversified,Small Cap,False
CONFIPET.NS,NSE,Others,Diversified,Small Cap,False
CONSOFINVT.BO,BSE,Others,Diversified,Small Cap,False
CONSOFINVT.NS,NSE,Others,Diversified,Small Cap,False
CONSUMBEES.NS,NSE,ETF,Sector ETF,Large Cap,True
CONTROLPR.BO,BSE,Others,Diversified,Small Cap,False
CONTROLPR.NS,NSE,Others,Diversified,Small Cap,False
CORALFINAC.BO,BSE,Others,Diversified,Small Cap,False
CORALFINAC.NS,NSE,Others,Diversified,Small Cap,False
CORDSCABLE.BO,BSE,Others,Diversified,Small Cap,False
CORDSCABLE.NS,NSE,Others,Diversified,Small Cap,False
COROMANDEL.BO,BSE,Others,Diversified,Small Cap,False
COROMANDEL.NS,NSE,Others,Diversified,Small Cap,False
CORONA.BO,BSE,Others,Diversified,Small Cap,False
CORONA.NS,NSE,Others,Diversified,Small Cap,False
COSMOFIRST.BO,BSE,Others,Diversified,Small Cap,False
COSMOFIRST.NS,NSE,Others,Diversified,Small Cap,False
COUNCODOS.BO,BSE,Others,Diversified,Small Cap,False
COUNCODOS.NS,NSE,Others,Diversified,Small Cap,False
CPCAP.BO,BSE,Others,Diversified,Small Cap,False
CPCAP.NS,NSE,Others,Diversified,Small Cap,False
CPEDU.BO,BSE,Others,Diversified,Small Cap,False
CPEDU.NS,NSE,Others,Diversified,Small Cap,False
CPPLUS.BO,BSE,Others,Diversified,Small Cap,False
CPPLUS.NS,NSE,Others,Diversified,Small Cap,False
CPSEETF.NS,NSE,ETF,Sector ETF,Large Cap,True
CRAFTSMAN.BO,BSE,Others,Diversified,Small Cap,False
CRAFTSMAN.NS,NSE,Others,Diversified,Small Cap,False
CRAMC.BO,BSE,Others,Diversified,Small Cap,False
CRAMC.NS,NSE,Others,Diversified,Small Cap,False
CREATIVEYE.BO,BSE,Others,Diversified,Small Cap,False
CREATIVEYE.NS,NSE,Others,Diversified,Small Cap,False
CREDITACC.BO,BSE,Others,Diversified,Small Cap,False
